gene_id	gene_biotype	gene_name
ENSMUSG00000028536	protein_coding	2610528J11Rik
ENSMUSG00000050854	protein_coding	Tmem125
ENSMUSG00000028730	protein_coding	Cfap57
ENSMUSG00000028729	protein_coding	Ebna1bp2
ENSMUSG00000085292	antisense	Gm12853
ENSMUSG00000043698	protein_coding	Olfr62
ENSMUSG00000043383	protein_coding	Olfr1342
ENSMUSG00000046790	protein_coding	Olfr1341
ENSMUSG00000070821	protein_coding	Olfr1340
ENSMUSG00000070820	protein_coding	Olfr1339
ENSMUSG00000095218	protein_coding	Olfr1338
ENSMUSG00000111159	protein_coding	Olfr1337
ENSMUSG00000066061	protein_coding	Olfr1335
ENSMUSG00000110947	protein_coding	Olfr1333
ENSMUSG00000073769	protein_coding	Olfr1331
ENSMUSG00000073768	protein_coding	Olfr1330
ENSMUSG00000096705	protein_coding	Olfr1329
ENSMUSG00000111259	protein_coding	Olfr1328
ENSMUSG00000073765	antisense	Gm12863
ENSMUSG00000024903	protein_coding	Lao1
ENSMUSG00000087238	lincRNA	Gm12865
ENSMUSG00000087464	lincRNA	Gm12862
ENSMUSG00000066060	lincRNA	Gm12866
ENSMUSG00000028645	protein_coding	Slc2a1
ENSMUSG00000086683	antisense	Gm12867
ENSMUSG00000085505	antisense	Gm12868
ENSMUSG00000045268	protein_coding	Zfp691
ENSMUSG00000028644	protein_coding	Ermap
ENSMUSG00000028643	protein_coding	Svbp
ENSMUSG00000078584	protein_coding	AU022252
ENSMUSG00000028642	protein_coding	Tmem269
ENSMUSG00000028641	protein_coding	P3h1
ENSMUSG00000085203	antisense	Gm12927
ENSMUSG00000066058	protein_coding	Cldn19
ENSMUSG00000028639	protein_coding	Ybx1
ENSMUSG00000060288	protein_coding	Ppih
ENSMUSG00000028637	protein_coding	Ccdc30
ENSMUSG00000028636	protein_coding	Ppcs
ENSMUSG00000070806	protein_coding	Zmynd12
ENSMUSG00000048899	protein_coding	Rimkla
ENSMUSG00000087385	protein_coding	Frg2f1
ENSMUSG00000032998	protein_coding	Foxj3
ENSMUSG00000023247	protein_coding	Guca2a
ENSMUSG00000032978	protein_coding	Guca2b
ENSMUSG00000028634	protein_coding	Hivep3
ENSMUSG00000115115	protein_coding	AL607142.1
ENSMUSG00000028635	protein_coding	Edn2
ENSMUSG00000052135	protein_coding	Foxo6
ENSMUSG00000084929	antisense	Foxo6os
ENSMUSG00000000085	protein_coding	Scmh1
ENSMUSG00000047518	protein_coding	Slfnl1
ENSMUSG00000028633	protein_coding	Ctps
ENSMUSG00000091297	protein_coding	Gm8439
ENSMUSG00000086187	lincRNA	Gm12860
ENSMUSG00000110389	lincRNA	Gm45579
ENSMUSG00000070803	protein_coding	Cited4
ENSMUSG00000028631	protein_coding	Kcnq4
ENSMUSG00000032897	protein_coding	Nfyc
ENSMUSG00000032890	protein_coding	Rims3
ENSMUSG00000028629	protein_coding	Exo5
ENSMUSG00000064141	protein_coding	Zfp69
ENSMUSG00000032870	protein_coding	Smap2
ENSMUSG00000028626	protein_coding	Col9a2
ENSMUSG00000043207	protein_coding	Zmpste24
ENSMUSG00000078577	protein_coding	Tmco2
ENSMUSG00000049878	protein_coding	Rlf
ENSMUSG00000073764	protein_coding	Gm12888
ENSMUSG00000078576	protein_coding	Gm12886
ENSMUSG00000078575	protein_coding	Gm12887
ENSMUSG00000023263	protein_coding	9530002B09Rik
ENSMUSG00000028657	protein_coding	Ppt1
ENSMUSG00000028656	protein_coding	Cap1
ENSMUSG00000028655	protein_coding	Mfsd2a
ENSMUSG00000028654	protein_coding	Mycl
ENSMUSG00000028653	protein_coding	Trit1
ENSMUSG00000086153	antisense	Gm12923
ENSMUSG00000002384	protein_coding	Bmp8b
ENSMUSG00000076438	protein_coding	Oxct2b
ENSMUSG00000028651	protein_coding	Ppie
ENSMUSG00000046093	protein_coding	Hpcal4
ENSMUSG00000054958	protein_coding	Nt5c1a
ENSMUSG00000032744	protein_coding	Heyl
ENSMUSG00000011257	protein_coding	Pabpc4
ENSMUSG00000032726	protein_coding	Bmp8a
ENSMUSG00000076436	protein_coding	Oxct2a
ENSMUSG00000028649	protein_coding	Macf1
ENSMUSG00000087307	antisense	Gm12925
ENSMUSG00000028648	protein_coding	Ndufs5
ENSMUSG00000023075	protein_coding	Akirin1
ENSMUSG00000043333	protein_coding	Rhbdl2
ENSMUSG00000086275	antisense	1700121C08Rik
ENSMUSG00000073761	protein_coding	4933427I04Rik
ENSMUSG00000097337	lincRNA	Gm26606
ENSMUSG00000028647	protein_coding	Mycbp
ENSMUSG00000085875	antisense	Gm12905
ENSMUSG00000028646	protein_coding	Rragc
ENSMUSG00000096969	protein_coding	4930535I16Rik
ENSMUSG00000086087	lincRNA	Gm12916
ENSMUSG00000086955	lincRNA	1700021L23Rik
ENSMUSG00000086978	lincRNA	4933435F18Rik
ENSMUSG00000084757	lincRNA	1700057H15Rik
ENSMUSG00000098760	antisense	Gm2164
ENSMUSG00000073759	lincRNA	4933407E24Rik
ENSMUSG00000051219	protein_coding	3100002H09Rik
ENSMUSG00000090125	protein_coding	Pou3f1
ENSMUSG00000028907	protein_coding	Utp11
ENSMUSG00000032643	protein_coding	Fhl3
ENSMUSG00000028902	protein_coding	Sf3a3
ENSMUSG00000028894	protein_coding	Inpp5b
ENSMUSG00000028890	protein_coding	Mtf1
ENSMUSG00000078570	protein_coding	1110065P20Rik
ENSMUSG00000028889	protein_coding	Yrdc
ENSMUSG00000042763	protein_coding	Maneal
ENSMUSG00000028876	protein_coding	Epha10
ENSMUSG00000085263	antisense	1700125G02Rik
ENSMUSG00000028873	protein_coding	Cdca8
ENSMUSG00000044730	protein_coding	9930104L06Rik
ENSMUSG00000087011	antisense	Gm12930
ENSMUSG00000028871	protein_coding	Rspo1
ENSMUSG00000028869	protein_coding	Gnl2
ENSMUSG00000042707	protein_coding	Dnali1
ENSMUSG00000050213	protein_coding	Snip1
ENSMUSG00000086342	antisense	Gm12932
ENSMUSG00000028863	protein_coding	Meaf6
ENSMUSG00000042677	protein_coding	Zc3h12a
ENSMUSG00000087010	lincRNA	1700041M05Rik
ENSMUSG00000001985	protein_coding	Grik3
ENSMUSG00000085562	lincRNA	2610028E06Rik
ENSMUSG00000028859	protein_coding	Csf3r
ENSMUSG00000028861	protein_coding	Mrps15
ENSMUSG00000042616	protein_coding	Oscp1
ENSMUSG00000050188	protein_coding	Lsm10
ENSMUSG00000042608	protein_coding	Stk40
ENSMUSG00000086961	antisense	Gm12946
ENSMUSG00000050212	protein_coding	Eva1b
ENSMUSG00000073758	protein_coding	Sh3d21
ENSMUSG00000043962	protein_coding	Thrap3
ENSMUSG00000028849	protein_coding	Map7d1
ENSMUSG00000028847	protein_coding	Trappc3
ENSMUSG00000056174	protein_coding	Col8a2
ENSMUSG00000042558	protein_coding	Adprhl2
ENSMUSG00000028845	protein_coding	Tekt2
ENSMUSG00000028842	protein_coding	Ago3
ENSMUSG00000041530	protein_coding	Ago1
ENSMUSG00000042500	protein_coding	Ago4
ENSMUSG00000042489	protein_coding	Clspn
ENSMUSG00000073755	protein_coding	5730409E04Rik
ENSMUSG00000028837	protein_coding	Psmb2
ENSMUSG00000042477	protein_coding	Tfap2e
ENSMUSG00000028833	protein_coding	Ncdn
ENSMUSG00000028830	protein_coding	AU040320
ENSMUSG00000042446	protein_coding	Zmym4
ENSMUSG00000028820	protein_coding	Sfpq
ENSMUSG00000043872	protein_coding	Zmym1
ENSMUSG00000042408	protein_coding	Zmym6
ENSMUSG00000070737	protein_coding	Tmem35b
ENSMUSG00000042388	protein_coding	Dlgap3
ENSMUSG00000042380	protein_coding	Smim12
ENSMUSG00000050234	protein_coding	Gja4
ENSMUSG00000042367	protein_coding	Gjb3
ENSMUSG00000046623	protein_coding	Gjb4
ENSMUSG00000042357	protein_coding	Gjb5
ENSMUSG00000086138	lincRNA	4930471C06Rik
ENSMUSG00000086771	lincRNA	1700080G11Rik
ENSMUSG00000087470	lincRNA	A630031M04Rik
ENSMUSG00000087510	lincRNA	1700112K13Rik
ENSMUSG00000028813	protein_coding	CK137956
ENSMUSG00000028804	protein_coding	Csmd2
ENSMUSG00000087459	antisense	Csmd2os
ENSMUSG00000048686	protein_coding	Hmgb4
ENSMUSG00000085717	antisense	Hmgb4os
ENSMUSG00000061894	protein_coding	Zscan20
ENSMUSG00000062545	protein_coding	Tlr12
ENSMUSG00000084891	lincRNA	Gm12958
ENSMUSG00000028796	protein_coding	Phc2
ENSMUSG00000028794	protein_coding	A3galt2
ENSMUSG00000028799	protein_coding	Zfp362
ENSMUSG00000085701	lincRNA	Gm12968
ENSMUSG00000041000	protein_coding	Trim62
ENSMUSG00000028789	protein_coding	Azin2
ENSMUSG00000085961	antisense	Gm15904
ENSMUSG00000028792	protein_coding	Ak2
ENSMUSG00000085085	lincRNA	1700086P04Rik
ENSMUSG00000028793	protein_coding	Rnf19b
ENSMUSG00000028786	protein_coding	Tmem54
ENSMUSG00000028785	protein_coding	Hpca
ENSMUSG00000087416	lincRNA	Gm15906
ENSMUSG00000001334	protein_coding	Fndc5
ENSMUSG00000040928	protein_coding	S100pbp
ENSMUSG00000028811	protein_coding	Yars
ENSMUSG00000050390	protein_coding	C77080
ENSMUSG00000087575	lincRNA	Gm12976
ENSMUSG00000001333	protein_coding	Sync
ENSMUSG00000057236	protein_coding	Rbbp4
ENSMUSG00000096944	lincRNA	Gm26722
ENSMUSG00000057572	protein_coding	Zbtb8os
ENSMUSG00000028807	protein_coding	Zbtb8a
ENSMUSG00000048485	protein_coding	Zbtb8b
ENSMUSG00000040859	protein_coding	Bsdc1
ENSMUSG00000000411	protein_coding	Tssk3
ENSMUSG00000078554	protein_coding	Fam229a
ENSMUSG00000086336	antisense	Gm12979
ENSMUSG00000047945	protein_coding	Marcksl1
ENSMUSG00000028800	protein_coding	Hdac1
ENSMUSG00000000409	protein_coding	Lck
ENSMUSG00000050493	protein_coding	Fam167b
ENSMUSG00000028798	protein_coding	Eif3i
ENSMUSG00000028797	protein_coding	Tmem234
ENSMUSG00000078552	protein_coding	Dcdc2b
ENSMUSG00000040795	protein_coding	Iqcc
ENSMUSG00000028795	protein_coding	Ccdc28b
ENSMUSG00000053841	protein_coding	Txlna
ENSMUSG00000003731	protein_coding	Kpna6
ENSMUSG00000053730	protein_coding	Tmem39b
ENSMUSG00000028790	protein_coding	Khdrbs1
ENSMUSG00000028788	protein_coding	Ptp4a2
ENSMUSG00000086369	lincRNA	E330017L17Rik
ENSMUSG00000028784	protein_coding	Spocd1
ENSMUSG00000085389	lincRNA	1700003M07Rik
ENSMUSG00000028782	protein_coding	Adgrb2
ENSMUSG00000085517	antisense	Gm12963
ENSMUSG00000040690	protein_coding	Col16a1
ENSMUSG00000028779	protein_coding	Pef1
ENSMUSG00000028778	protein_coding	Hcrtr1
ENSMUSG00000028776	protein_coding	Tinagl1
ENSMUSG00000023120	protein_coding	Gm853
ENSMUSG00000023232	protein_coding	Serinc2
ENSMUSG00000073752	protein_coding	Gm10570
ENSMUSG00000028773	protein_coding	Fabp3
ENSMUSG00000028772	protein_coding	Zcchc17
ENSMUSG00000074088	protein_coding	Snrnp40
ENSMUSG00000078532	protein_coding	Nkain1
ENSMUSG00000028580	protein_coding	Pum1
ENSMUSG00000097158	lincRNA	Gm26516
ENSMUSG00000086548	lincRNA	Gm12972
ENSMUSG00000025743	protein_coding	Sdc3
ENSMUSG00000087451	antisense	Gm12970
ENSMUSG00000097224	antisense	Gm26716
ENSMUSG00000028581	protein_coding	Laptm5
ENSMUSG00000040533	protein_coding	Matn1
ENSMUSG00000085804	lincRNA	Gm12973
ENSMUSG00000086262	lincRNA	A930031H19Rik
ENSMUSG00000078531	lincRNA	Gm831
ENSMUSG00000087171	lincRNA	Gm12962
ENSMUSG00000086856	lincRNA	Gm16080
ENSMUSG00000028909	protein_coding	Ptpru
ENSMUSG00000028910	protein_coding	Mecr
ENSMUSG00000028911	protein_coding	Srsf4
ENSMUSG00000070720	protein_coding	Tmem200b
ENSMUSG00000028906	protein_coding	Epb41
ENSMUSG00000084869	lincRNA	Gm13063
ENSMUSG00000070717	protein_coding	Gm10300
ENSMUSG00000050511	protein_coding	Oprd1
ENSMUSG00000040025	protein_coding	Ythdf2
ENSMUSG00000028901	protein_coding	Gmeb1
ENSMUSG00000100813	lincRNA	Gm28874
ENSMUSG00000099937	lincRNA	Gm28872
ENSMUSG00000028899	protein_coding	Taf12
ENSMUSG00000089687	protein_coding	Rab42
ENSMUSG00000086290	lincRNA	Snhg12
ENSMUSG00000028898	protein_coding	Trnau1ap
ENSMUSG00000028896	protein_coding	Rcc1
ENSMUSG00000091021	lincRNA	Gm17300
ENSMUSG00000066043	protein_coding	Phactr4
ENSMUSG00000066042	protein_coding	Med18
ENSMUSG00000028893	protein_coding	Sesn2
ENSMUSG00000086997	antisense	Gm12981
ENSMUSG00000054428	protein_coding	Atpif1
ENSMUSG00000087352	antisense	Gm12999
ENSMUSG00000054405	protein_coding	Dnajc8
ENSMUSG00000056529	protein_coding	Ptafr
ENSMUSG00000028886	protein_coding	Eya3
ENSMUSG00000037752	protein_coding	Xkr8
ENSMUSG00000028885	protein_coding	Smpdl3b
ENSMUSG00000028884	protein_coding	Rpa2
ENSMUSG00000037731	protein_coding	Themis2
ENSMUSG00000028882	protein_coding	Ppp1r8
ENSMUSG00000028879	protein_coding	Stx12
ENSMUSG00000028878	protein_coding	Fam76a
ENSMUSG00000028874	protein_coding	Fgr
ENSMUSG00000037692	protein_coding	Ahdc1
ENSMUSG00000097088	lincRNA	Gm26615
ENSMUSG00000028868	protein_coding	Wasf2
ENSMUSG00000049649	protein_coding	Gpr3
ENSMUSG00000028865	protein_coding	Cd164l2
ENSMUSG00000028862	protein_coding	Map3k6
ENSMUSG00000028860	protein_coding	Sytl1
ENSMUSG00000028857	protein_coding	Tmem222
ENSMUSG00000037622	protein_coding	Wdtc1
ENSMUSG00000028854	protein_coding	Slc9a1
ENSMUSG00000086850	antisense	Gm13257
ENSMUSG00000046694	protein_coding	Fam46b
ENSMUSG00000056596	protein_coding	Trnp1
ENSMUSG00000037600	protein_coding	Kdf1
ENSMUSG00000028851	protein_coding	Nudc
ENSMUSG00000037583	protein_coding	Nr0b2
ENSMUSG00000028850	protein_coding	Gpatch3
ENSMUSG00000028848	protein_coding	Gpn2
ENSMUSG00000047281	protein_coding	Sfn
ENSMUSG00000037553	protein_coding	Zdhhc18
ENSMUSG00000043257	protein_coding	Pigv
ENSMUSG00000007880	protein_coding	Arid1a
ENSMUSG00000084789	lincRNA	Gm12974
ENSMUSG00000003644	protein_coding	Rps6ka1
ENSMUSG00000085009	antisense	Gm12977
ENSMUSG00000003038	protein_coding	Hmgn2
ENSMUSG00000012117	protein_coding	Dhdds
ENSMUSG00000050966	protein_coding	Lin28a
ENSMUSG00000049410	protein_coding	Zfp683
ENSMUSG00000012123	protein_coding	Crybg2
ENSMUSG00000000682	protein_coding	Cd52
ENSMUSG00000012126	protein_coding	Ubxn11
ENSMUSG00000028843	protein_coding	Sh3bgrl3
ENSMUSG00000037443	protein_coding	Cep85
ENSMUSG00000073747	protein_coding	Gm7534
ENSMUSG00000048003	protein_coding	Catsper4
ENSMUSG00000028841	protein_coding	Cnksr1
ENSMUSG00000028840	protein_coding	Zfp593
ENSMUSG00000086322	protein_coding	E130218I03Rik
ENSMUSG00000108398	protein_coding	Gm30191
ENSMUSG00000050105	protein_coding	Grrp1
ENSMUSG00000050890	protein_coding	Pdik1l
ENSMUSG00000028834	protein_coding	Trim63
ENSMUSG00000028836	protein_coding	Slc30a2
ENSMUSG00000028838	protein_coding	Extl1
ENSMUSG00000037366	protein_coding	Pafah2
ENSMUSG00000087343	antisense	1700021N21Rik
ENSMUSG00000028832	protein_coding	Stmn1
ENSMUSG00000037348	protein_coding	Paqr7
ENSMUSG00000078521	protein_coding	Aunip
ENSMUSG00000046671	protein_coding	Mtfr1l
ENSMUSG00000050989	protein_coding	Selenon
ENSMUSG00000037306	protein_coding	Man1c1
ENSMUSG00000037295	protein_coding	Ldlrap1
ENSMUSG00000028826	protein_coding	Tmem57
ENSMUSG00000028825	protein_coding	Rhd
ENSMUSG00000028822	protein_coding	Tmem50a
ENSMUSG00000037266	protein_coding	Rsrp1
ENSMUSG00000028821	protein_coding	Syf2
ENSMUSG00000086884	lincRNA	Gm16225
ENSMUSG00000070691	protein_coding	Runx3
ENSMUSG00000084986	antisense	Gm16224
ENSMUSG00000037242	protein_coding	Clic4
ENSMUSG00000085002	antisense	Gm12984
ENSMUSG00000028809	protein_coding	Srrm1
ENSMUSG00000043924	protein_coding	Ncmap
ENSMUSG00000059713	protein_coding	Rcan3
ENSMUSG00000028803	protein_coding	Nipal3
ENSMUSG00000028801	protein_coding	Stpg1
ENSMUSG00000037188	protein_coding	Grhl3
ENSMUSG00000086788	lincRNA	1700029M20Rik
ENSMUSG00000062157	protein_coding	Ifnlr1
ENSMUSG00000037157	protein_coding	Il22ra1
ENSMUSG00000037139	protein_coding	Myom3
ENSMUSG00000028676	protein_coding	Srsf10
ENSMUSG00000028675	protein_coding	Pnrc2
ENSMUSG00000062585	protein_coding	Cnr2
ENSMUSG00000028673	protein_coding	Fuca1
ENSMUSG00000028672	protein_coding	Hmgcl
ENSMUSG00000028671	protein_coding	Gale
ENSMUSG00000028670	protein_coding	Lypla2
ENSMUSG00000028669	protein_coding	Pithd1
ENSMUSG00000028668	protein_coding	Eloa
ENSMUSG00000085714	antisense	Gm13008
ENSMUSG00000059291	protein_coding	Rpl11
ENSMUSG00000007872	protein_coding	Id3
ENSMUSG00000018983	protein_coding	E2f2
ENSMUSG00000036995	protein_coding	Asap3
ENSMUSG00000001604	protein_coding	Tcea3
ENSMUSG00000051351	protein_coding	Zfp46
ENSMUSG00000066037	protein_coding	Hnrnpr
ENSMUSG00000098155	lincRNA	Gm27022
ENSMUSG00000070687	protein_coding	Htr1d
ENSMUSG00000066178	protein_coding	6030445D17Rik
ENSMUSG00000001089	protein_coding	Luzp1
ENSMUSG00000036940	protein_coding	Kdm1a
ENSMUSG00000036921	protein_coding	Tex46
ENSMUSG00000070683	protein_coding	Lactbl1
ENSMUSG00000028664	protein_coding	Ephb2
ENSMUSG00000036905	protein_coding	C1qb
ENSMUSG00000036896	protein_coding	C1qc
ENSMUSG00000036887	protein_coding	C1qa
ENSMUSG00000028661	protein_coding	Epha8
ENSMUSG00000060862	protein_coding	Zbtb40
ENSMUSG00000085542	lincRNA	1700037C06Rik
ENSMUSG00000087417	lincRNA	Gm13001
ENSMUSG00000085833	lincRNA	Gm13003
ENSMUSG00000036856	protein_coding	Wnt4
ENSMUSG00000006699	protein_coding	Cdc42
ENSMUSG00000101493	lincRNA	2810405F17Rik
ENSMUSG00000078520	protein_coding	Cela3a
ENSMUSG00000023433	protein_coding	Cela3b
ENSMUSG00000086845	antisense	Gm13010
ENSMUSG00000041399	protein_coding	1700013G24Rik
ENSMUSG00000028763	protein_coding	Hspg2
ENSMUSG00000094035	protein_coding	Ldlrad2
ENSMUSG00000043411	protein_coding	Usp48
ENSMUSG00000041351	protein_coding	Rap1gap
ENSMUSG00000087476	antisense	Rap1gapos
ENSMUSG00000028766	protein_coding	Alpl
ENSMUSG00000057530	protein_coding	Ece1
ENSMUSG00000085823	antisense	Gm13012
ENSMUSG00000028760	protein_coding	Eif4g3
ENSMUSG00000084804	antisense	1700095J12Rik
ENSMUSG00000078519	lincRNA	2310026L22Rik
ENSMUSG00000028759	protein_coding	Hp1bp3
ENSMUSG00000045349	protein_coding	Sh2d5
ENSMUSG00000028758	protein_coding	Kif17
ENSMUSG00000028757	protein_coding	Ddost
ENSMUSG00000028756	protein_coding	Pink1
ENSMUSG00000028755	protein_coding	Cda
ENSMUSG00000078235	protein_coding	Fam43b
ENSMUSG00000046109	antisense	AB041806
ENSMUSG00000041241	protein_coding	Mul1
ENSMUSG00000046447	protein_coding	Camk2n1
ENSMUSG00000028753	protein_coding	Vwa5b1
ENSMUSG00000043621	protein_coding	Ubxn10
ENSMUSG00000028750	protein_coding	Pla2g2c
ENSMUSG00000028749	protein_coding	Pla2g2f
ENSMUSG00000041202	protein_coding	Pla2g2d
ENSMUSG00000041193	protein_coding	Pla2g5
ENSMUSG00000078518	protein_coding	Gm13030
ENSMUSG00000028751	protein_coding	Pla2g2e
ENSMUSG00000041161	protein_coding	Otud3
ENSMUSG00000070661	protein_coding	Rnf186
ENSMUSG00000041143	protein_coding	Tmco4
ENSMUSG00000028747	protein_coding	Htr6
ENSMUSG00000110296	antisense	Gm45533
ENSMUSG00000041120	protein_coding	Nbl1
ENSMUSG00000050608	protein_coding	Minos1
ENSMUSG00000073739	antisense	Gm16287
ENSMUSG00000028745	protein_coding	Capzb
ENSMUSG00000028744	protein_coding	Pqlc2
ENSMUSG00000028743	protein_coding	Akr7a5
ENSMUSG00000028741	protein_coding	Mrto4
ENSMUSG00000078517	protein_coding	Emc1
ENSMUSG00000066036	protein_coding	Ubr4
ENSMUSG00000097731	lincRNA	2700016F22Rik
ENSMUSG00000041025	protein_coding	Iffo2
ENSMUSG00000094439	protein_coding	Gm21969
ENSMUSG00000028737	protein_coding	Aldh4a1
ENSMUSG00000028738	protein_coding	Tas1r2
ENSMUSG00000028736	protein_coding	Pax7
ENSMUSG00000087646	lincRNA	Gm1667
ENSMUSG00000087628	lincRNA	Gm13028
ENSMUSG00000085928	lincRNA	4933427I22Rik
ENSMUSG00000078234	protein_coding	Klhdc7a
ENSMUSG00000040972	protein_coding	Igsf21
ENSMUSG00000085968	antisense	Gm13027
ENSMUSG00000086164	antisense	Gm13029
ENSMUSG00000087084	lincRNA	Gm13016
ENSMUSG00000086960	lincRNA	Gm13017
ENSMUSG00000086437	lincRNA	Gm13021
ENSMUSG00000085047	lincRNA	Gm13026
ENSMUSG00000040964	protein_coding	Arhgef10l
ENSMUSG00000086159	lincRNA	Gm13025
ENSMUSG00000040945	protein_coding	Rcc2
ENSMUSG00000040935	protein_coding	Padi6
ENSMUSG00000025330	protein_coding	Padi4
ENSMUSG00000025328	protein_coding	Padi3
ENSMUSG00000025329	protein_coding	Padi1
ENSMUSG00000087045	lincRNA	4930515B02Rik
ENSMUSG00000028927	protein_coding	Padi2
ENSMUSG00000087698	antisense	Gm13031
ENSMUSG00000009863	protein_coding	Sdhb
ENSMUSG00000036622	protein_coding	Atp13a2
ENSMUSG00000060572	protein_coding	Mfap2
ENSMUSG00000040860	protein_coding	Crocc
ENSMUSG00000028923	protein_coding	Necap2
ENSMUSG00000045004	protein_coding	Spata21
ENSMUSG00000040842	protein_coding	Szrd1
ENSMUSG00000097620	antisense	4921514A10Rik
ENSMUSG00000028920	protein_coding	Fbxo42
ENSMUSG00000073733	protein_coding	Rsg1
ENSMUSG00000028919	protein_coding	Arhgef19
ENSMUSG00000085774	antisense	Gm13055
ENSMUSG00000085395	lincRNA	Gm13056
ENSMUSG00000006445	protein_coding	Epha2
ENSMUSG00000085836	lincRNA	Gm13074
ENSMUSG00000006218	protein_coding	Fam131c
ENSMUSG00000033770	protein_coding	Clcnka
ENSMUSG00000086061	antisense	Gm13075
ENSMUSG00000006216	protein_coding	Clcnkb
ENSMUSG00000006221	protein_coding	Hspb7
ENSMUSG00000070637	protein_coding	Srarp
ENSMUSG00000006215	protein_coding	Zbtb17
ENSMUSG00000040761	protein_coding	Spen
ENSMUSG00000006219	protein_coding	Fblim1
ENSMUSG00000043085	protein_coding	Tmem82
ENSMUSG00000073731	antisense	AI507597
ENSMUSG00000040740	protein_coding	Slc25a34
ENSMUSG00000028917	protein_coding	Plekhm2
ENSMUSG00000078515	protein_coding	Ddi2
ENSMUSG00000040715	protein_coding	Rsc1a1
ENSMUSG00000040706	protein_coding	Agmat
ENSMUSG00000040697	protein_coding	Dnajc16
ENSMUSG00000028914	protein_coding	Casp9
ENSMUSG00000058579	protein_coding	Cela2a
ENSMUSG00000062478	protein_coding	Ctrc
ENSMUSG00000086818	antisense	Ctrcos
ENSMUSG00000040659	protein_coding	Efhd2
ENSMUSG00000100396	lincRNA	Gm29367
ENSMUSG00000085922	antisense	Fhad1os2
ENSMUSG00000051435	protein_coding	Fhad1
ENSMUSG00000085424	antisense	Fhad1os1
ENSMUSG00000085761	antisense	4930455G09Rik
ENSMUSG00000040616	protein_coding	Tmem51
ENSMUSG00000073728	antisense	Tmem51os1
ENSMUSG00000040606	protein_coding	Kazn
ENSMUSG00000087525	antisense	Gm13062
ENSMUSG00000085816	lincRNA	Gm13052
ENSMUSG00000057637	protein_coding	Prdm2
ENSMUSG00000028583	protein_coding	Pdpn
ENSMUSG00000028584	protein_coding	Lrrc38
ENSMUSG00000041805	protein_coding	Pramel1
ENSMUSG00000046862	protein_coding	Pramef8
ENSMUSG00000047799	protein_coding	Oog4
ENSMUSG00000095409	protein_coding	Gm13043
ENSMUSG00000070616	protein_coding	Gm13040
ENSMUSG00000070618	protein_coding	BC080695
ENSMUSG00000096154	protein_coding	Gm13057
ENSMUSG00000066688	protein_coding	Gm13083
ENSMUSG00000078513	protein_coding	Gm13088
ENSMUSG00000070617	protein_coding	Gm13089
ENSMUSG00000046435	protein_coding	Gm13078
ENSMUSG00000066031	protein_coding	Gm13023
ENSMUSG00000059218	protein_coding	Gm13084
ENSMUSG00000029451	protein_coding	Gm13103
ENSMUSG00000078512	protein_coding	Pramef6
ENSMUSG00000078511	protein_coding	Pramef25
ENSMUSG00000078510	protein_coding	Gm13101
ENSMUSG00000078509	protein_coding	Pramef17
ENSMUSG00000073724	protein_coding	Pramel4
ENSMUSG00000073723	protein_coding	Gm13102
ENSMUSG00000050810	protein_coding	Oog3
ENSMUSG00000066030	protein_coding	Oog2
ENSMUSG00000046262	protein_coding	C87977
ENSMUSG00000036749	protein_coding	Pramel5
ENSMUSG00000078508	protein_coding	Gm13128
ENSMUSG00000070619	protein_coding	Gm13119
ENSMUSG00000073721	protein_coding	Pramef20
ENSMUSG00000028591	protein_coding	Pramef12
ENSMUSG00000028590	antisense	Pramef12os
ENSMUSG00000028589	protein_coding	1700012P22Rik
